Payouts Payout Currency,AED,AUD,CAD,CHF,CNY,CZK,EUR,GBP,HKD,JPY,KRW,MYR,NOK,NZD,PEN,SAR,SEK,SGD,THB,USD,ZAR
Transfer Dates Guaranteed Week,Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD),Money Moved Total Money Moved (USD)
2016-05-23,6969.685632000001,1169594.3250910928,1038566.1833648745,26746.264582736003,,,257826.12103000592,1062194.7634909095,27431.968598964457,84740.3460153,,,,,,,,,,8623898.489999998,
2016-05-16,,779333.3390261115,1178005.4351136656,460.46918295,,,232342.97535929046,788979.330263958,23221.57016228775,57536.839852316996,,,,,,,,,,8045201.43370514,
2016-05-09,2504.8340532,911876.98739633,1018607.4627812332,,,,232991.3234592897,812762.7536503987,52180.41438722611,33991.303204676005,,,,,,,,,,8848443.619999997,
2016-05-02,6969.685248,841466.7426078166,935655.1452242981,5398.645280549999,,,183326.22582240266,910458.4725122659,22687.48055756422,34810.68269331999,,,,,,,,,,8177923.900765985,
2016-04-25,,581015.9598940928,837901.1545210921,934.5177144,2315.73366,,321571.6270149784,753156.562786711,30927.814322750142,49922.10414377,,,,,,,,,,8279499.24469366,
2016-04-18,5927.1172894500005,529365.5030971679,682218.2204200646,6782.99247003,10273.67616671,,255485.82964628135,601660.2507192211,36631.72007051494,36178.27080877501,,,,,,,,,,7207488.569088,
2016-04-11,5205.531134,624113.3426071432,519351.2931806425,,,,226429.47233049857,709820.2315647327,10116.02950167358,51790.821210270005,,,,,,,,,,6221548.809999998,
2016-04-04,3485.001792,545891.2773646018,391306.3672125118,4594.255986345,,,223312.57073864344,650151.919610266,14722.324417218239,20744.9712481,,,,,,,,,,6376371.350078541,
2016-03-28,3484.9371776,358986.1605867679,365336.74473119614,3968.045710195,,,214400.2064908534,674964.6889479664,17146.02698791991,46001.592844358,,,,,,,,,,6489360.452038402,
2016-03-21,,594279.7652017394,310398.47880639834,1749.80192673,3839.269625,,221058.154882106,484588.6129920625,11066.55435060347,19420.9760405,,,,,,,,,,5813560.2799999975,
2016-03-14,2146.43159941,1212133.8014258596,510012.9621347205,4210.809995345,,,315117.9928359014,398816.910788869,24704.067213221926,35875.229596799996,,,,,,,,,,7439845.330384355,
2016-03-07,1971.993861515,912038.5322734043,387307.5994621118,7238.855643305,16140.852231660001,,271214.88261556666,495870.01157836744,6446.949496456591,31887.9178529,,,,,,,,,,6121148.233251639,
2016-02-29,15069.408981649998,826953.5273970752,406856.2779510523,9067.15202978,,,304022.73137400585,268665.77294995304,11894.446263934711,80694.94439259998,,,,,,,,,,5654902.1400000015,
2016-02-22,7078.8143555999995,1382594.4299314267,267727.54730489675,11053.59034665,,,288763.13076629996,363235.1497607845,8777.4275500433,41803.23073085,,,,,,,,,,6656600.609867925,
2016-02-15,16771.377177496,1134573.8289246506,332934.99882399896,10005.7467707345,6721.626374775,,286196.3608693831,238561.20428613544,8301.91715727901,16993.66182927,,,,,,,,,,6732660.103329507,
2016-02-08,17424.094806738998,453593.7464739968,278104.8469189251,5857.900929415,2282.374425,,139774.07121876668,210463.74007321644,8969.5253216826,30659.545254219996,,,,,,,,,,5502489.6005101055,
2016-02-01,3484.9402112,1121182.3082146263,267311.6842046833,4272.0342210399995,11911.55314924,,199953.14731277147,206775.6672417709,,20722.4252243,,,,,,,,,,8978112.014864014,
2016-01-25,3484.7477759999997,2004071.0842298695,339022.823379736,5150.338721875,,,235134.2339429019,299374.08282954374,3253.958126076,26005.081512650002,,,,,,,,,,12332451.237177012,
2016-01-18,,1601294.403014521,467570.3098809263,7915.1821822875,,,221904.46206706247,356627.6908457019,2369.8173180951003,19162.25044575,,,,,,,,,,20960860.189274456,
2016-01-11,9475.2364304,1390047.8433307733,639737.7975439267,907.191428755,2276.88987,,217362.90615301274,267646.12707344803,12631.69063418733,19606.970985400003,,,,,,,,,,32905308.624711156,
2016-01-04,5919.715284479999,799942.6162672739,412033.1815670039,1659.473344625,2272.87518,,445962.72257993143,279163.46467853343,4996.4686413689105,24257.012225500002,,,,,,,,,,42067558.95666434,
2015-12-28,6660.04222188,489311.82109470805,318294.29640676867,625.9622440200001,,,269263.8854811788,224723.28656584886,,7477.7717809999995,,,,,,,,,,33830836.007603355,
2015-12-21,,683037.2074782483,246661.66147970114,2065.512093105,,,244297.46601466124,374774.3118222129,11888.81273540559,2126.3153265,,,,,,,,,,18901614.98929681,
2015-12-14,2505.1226571999996,750133.8951649899,257166.02350134315,1303.8688168305,,,246098.85212569262,270416.2087314211,14809.842391684368,,,,,,,,,,,21566288.42,
2015-12-07,,660649.5416483635,340401.40624291124,5622.020619885,,,195963.6763062814,312698.02810431586,21029.34464348328,,,,,,,,,,,15729471.429233493,
2015-11-30,,619436.6297448212,247551.67867698337,2049.15122371,,,185060.77039973464,154401.17808981994,9649.215554380258,,,,,,,,,,,14002285.44339222,728.9869965
2015-11-23,3485.1272704000003,537455.4115827391,276111.3425233756,6425.2362723549995,,,128793.42722702252,158524.65789398947,3340.49717238,,,,,,,,,,,8888838.240000002,
2015-11-16,5771.722402368,530738.1289600943,371317.0171497967,1351.15225752,,,119533.20267198444,116512.16146854844,1964.8760618999997,,,,,,,,,,,5504398.21257695,635.962080723
2015-11-09,,354550.69170408626,331473.6180566519,,,,168217.45018303252,189427.0282050652,,,,,,,,,,,,3834510.6787004005,
2015-11-02,,434522.43406579166,470594.4114677308,,12413.0127264,,294047.53307836637,87880.26216870712,5357.96148804288,,,,,,,,,,,3900763.6971406,
2015-10-26,,309026.3200019523,444245.10003698093,2286.6513495,2362.656315,,309741.455177978,136112.39092001496,,,,,,,,,,,,4997889.665462684,
2015-10-19,8872.467461687998,256104.51310447534,351914.8503839432,,,,205672.86485791995,69643.1827219154,10810.517705727922,,,,,,,,,,,3065908.961468563,
2015-10-12,3484.9371776,367192.50408476463,241079.5861002818,,,,285562.7294833121,156214.9303950038,14332.33612941806,,,,,,,,,,,4613994.925159002,
2015-10-05,10791.828268799998,423089.65680903615,351219.97450965655,,,,201320.76669205353,182202.92786994367,4647.221814235841,623.93415,,,,,,,,,,4354829.464247,
2015-09-28,,230220.7206935389,233475.87521801077,,,,238123.59799306627,266561.0523557411,,,,,,,,,,,,5204244.975607655,
2015-09-21,14730.1063605,251174.20306058423,340661.8225726055,,,,99538.42906673801,292667.12787506514,,,,,,,,,,,,8267269.799512309,
2015-09-14,23689.526259686005,290396.3379873007,412692.0344749082,,,,204812.47162367715,445828.3655689946,6060.00262904811,,,,,,,,,,,11234895.48164252,
2015-09-07,,190169.832483907,354715.84816492116,,,,87872.76707251243,555730.9612199483,14743.635034433251,,,,,,,,,,,13691232.816535585,
2015-08-31,21240.925292394542,189327.98087520868,368659.2422642648,,,,140608.06498970537,414710.8378748745,2668.46978604275,,,,,,,,,,,17815406.670371804,
2015-08-24,23858.917323721,281810.51809342625,356473.70502550603,,,,194840.7723275247,573841.8946670017,18212.6042895702,,,,,,,,,,,25079519.690721843,
2015-08-17,33855.976088883,292634.1452449672,200680.5260392994,,,,160588.74803999218,814511.9871134645,,,,,,,,,,,,28486622.75631267,
2015-08-10,4858.87830793326,376450.5980189519,253809.61724155548,,,,207784.24898087487,568595.4364366392,14475.837783095669,,,,,,,,,,,36720383.48240645,
2015-08-03,31559.021088329995,560618.554856422,259474.0113540262,,,,226698.75253151596,395453.2581797329,23216.50953465426,,,,,,,,,,,47050899.36393639,
2015-07-27,20875.35249014318,597853.7151194344,341321.4452226157,,,,265307.6272366424,402090.10034452524,14720.55071008684,,,,,,,,,,,54344866.41169807,
2015-07-20,58471.1912426496,858384.4768079056,223346.20210125856,,,,189018.34520199336,452891.88007645425,5584.054454378,,,,,,,,,,,35745616.17638219,
2015-07-13,,1039350.6060292912,193315.1640407513,,,,253709.75794925657,307724.21198281617,18154.162160301952,,,,,,,,,,,23711162.638545506,
2015-07-06,,643168.6525458065,235497.84805205345,,,,161920.56120871005,222262.26988972025,16689.97868957229,,,,,,,,,,,15354348.994145513,
2015-06-29,29597.98429630385,734968.48168826,318550.1278793443,,,,345609.0383935464,259764.00130514894,709.463205,,,,,,,,,,,10734488.115554998,
2015-06-22,16444.6152048,962505.1440810636,306796.35304672585,,,,227798.47552620046,474970.39821091114,25757.72613474461,,,,,,,,,,,10229513.133942418,4536.5353515
2015-06-15,,814558.0427074922,139214.6292326116,,,,165345.38898696497,361284.0435722066,14600.56232706407,,,,,,,,,,,6487361.816161695,4448.9796883
2015-06-08,,803436.5647557494,223235.03419271385,,,,193641.57601666704,156842.94672070383,37810.95472352654,,,,,,,,,,,6787354.9820071915,8894.3963351
2015-06-01,,754797.2801750826,295975.32124064653,,,,155799.59829801184,142385.54785599496,14610.27835504321,,,,,,,,,,,4016238.140000001,
2015-05-25,,561448.1305585233,132731.3914381296,,,,107590.5357094299,137191.07648824464,18192.38191692502,,,,,,,,,,,5443183.22,
2015-05-18,,816615.9641643822,140150.34737195863,,,,233887.80363198195,124113.16538844626,28400.634487635456,,,,,,,,,,,5719870.740000002,
2015-05-11,,520456.6793225523,91836.94089449853,,,,227768.689662119,222212.22729123913,30181.526944257348,,,,,,,,,,,6352439.160000003,
2015-05-04,,353286.11334180395,64410.61120743751,,,,122723.46301378087,101482.9795885183,16856.22191110126,,,,,,,,,,,5953020.119999998,
2015-04-27,,503744.34202355536,321894.5725910267,,,,100645.79861096469,124917.27217110155,11362.940125336061,,,,,,,,,,,6173884.209999997,
2015-04-20,,374499.2433534671,80427.98139657316,,,,37768.48768776089,98249.1896301886,2804.94857242708,,,,,,,,,,,5252370.18,
2015-04-13,,244268.58490733753,86899.55931965102,,,,103357.67241750222,135787.3061152508,2808.2216100823302,,,,,,,,,,,4146393.38,460.48226047616004
2015-04-06,,185627.26167478398,53307.20483852687,,,,104072.89031574264,116497.40813040825,7423.222622396759,,,,,,,,,,,4784265.279999999,
2015-03-30,,275364.85354659247,41367.432548658006,,,,31996.389750898008,114317.74989769467,,,,,,,,,,,,3491482.14,
2015-03-23,,359838.1052038095,45094.823441185305,,,,24264.856679592613,67095.22913701621,0,,,,,,,,,,,4974092.219999998,
2015-03-16,,227566.5282201691,66576.252791631,,,,85571.81142745588,92084.43544888728,5344.29088680564,,,,,,,,,,,4676701.079999998,
2015-03-09,,296122.03613562003,58203.325117497,,,,148659.86678136617,49026.10517265523,,,,,,,,,,,,4194647.49,461.61540776493996
2015-03-02,,413041.3344985122,29456.847263878997,,,,47860.427427678864,68784.71474247993,,,,,,,,,,,,3150415.02,
2015-02-23,,386569.61723999336,24422.181076009998,,,,29805.632223362543,79571.45087045139,,,,,,,,,,,,4254612.3100000005,
2015-02-16,,371180.82062707545,64473.149215534984,,,,58944.46896425511,27919.359408413697,,,,,,,,,,,,2988179.289999999,
2015-02-09,,620096.9083320149,25973.044287879082,,,,21870.53069032034,47187.160799818885,,,,,,,,,,,,5044983.789999998,
2015-02-02,,440691.69263375725,55611.028127204845,,,,20976.8815967185,24583.370718436683,761.026663,,,,,,,,,,,5811337.56,
2015-01-26,,1011536.4677303077,68213.01379116344,,,,71630.82477430422,37955.3999133093,5547.074261000001,,,,,,,,,,,8388522.800000002,1176.98333114128
2015-01-19,,1156729.872371277,56481.06787971853,,,,144907.81088739514,37450.44873658069,,,,,,,,,,,,15759954.540000007,
2015-01-12,,721814.8441699792,123403.0920873115,,,,50979.209940351946,46436.079503493,,,,,,,,,,,,21015989.28,
2015-01-05,,495608.92467480496,53992.85787568252,,,,170774.0404381592,88921.8549669717,,,,,,,,,,,,31406440.819999985,473.92197704672
2014-12-29,,216520.03706420373,26377.325555062056,,,,114631.73438467082,37184.572356385004,,,,,,,,,,,,23254595.070000004,
2014-12-22,,414959.5055662378,61950.83688604784,,,,59659.645701708694,65666.125966031,,,,,,,,,,,,14761339.380000003,
2014-12-15,,580904.1124318858,29053.802125800004,,,,144795.6002160563,101324.42322268499,,,,,,,,,,,,14288497.559999999,2935.74097044183
2014-12-08,,534314.4424722866,15362.5329095811,,,,26570.8930670955,140115.63279740902,,,,,,,,,,,,11477886.420000002,1888.8714768418
2014-12-01,,457970.8423800961,20665.436996268003,,,,58132.433676967616,68191.403238717,,,,,,,,,,,,11662289.600000005,
2014-11-24,,429302.53444261395,42662.99700408999,,,,30991.330455168947,47725.295084800004,,,,,,,,,,,,6951933.990000001,
2014-11-17,,365407.09948759817,39892.90095717624,,,,45351.16036951752,34058.33719754671,,,,,,,,,,,,4429545.77,
2014-11-10,,228929.56127481724,29764.041618398995,,,,30611.69291210386,43082.311115314005,4616.8776554,,,,,,,,,,,2630277.4800000004,547.68600347556
2014-11-03,,319193.5116528269,22397.0941802706,,,,71346.46141149408,31887.90629461832,,,,,,,,,,,,2117508.1000000006,
2014-10-27,,344376.246920771,25448.579264982684,,,,41310.76501980005,9292.671707835001,,,,,,,,,,,,2195113.330000001,
2014-10-20,,249117.19643082796,43502.758048154,,,,105955.25423036674,15984.2692669788,,,,,,,,,,,,1455485.4000000006,
2014-10-13,,266652.859997729,31656.030334975403,,,,79504.90683924036,42049.570993463996,,,,,,,,,,,,2501249.9699999997,3503.45667897894
2014-10-06,,160880.06062929748,13220.316093870002,,,,77868.78964469398,9762.733128312499,,,,,,,,,,,,3292855.3,1506.8670620219998
2014-09-29,,227223.0158328275,74024.89785944624,,,,30266.20135853474,22430.1205298575,,,,,,,,,,,,2794892.3800000004,
2014-09-22,,353448.8564242191,99643.02824405977,,,,30246.59012253635,56782.714931262,,,,,,,,,,,,5468487.159999999,
2014-09-15,,317602.1602842888,105996.89708982017,,,,102976.60204487859,83019.8754859312,,,,,,,,,,,,6659718.960000002,801.12270049265
2014-09-08,,150504.3362089043,168483.37770596857,,,,72057.6552550361,66646.041666226,,,,,,,,,,,,9335096.170000002,505.45337265332
2014-09-01,,235998.33941399123,192013.8145426035,,,,26232.02857970266,95396.84275248005,,,,,,,,,,,,14077662.439999996,1555.636085488
2014-08-25,,232973.9999578007,89024.7690075786,,,,40669.121444122306,151419.256253685,,,,,,,,,,,,17662663.499999993,1671.4698819036003
2014-08-18,,334973.7289775935,76593.154070692,,,,55391.30394441339,109031.47174316099,,,,,,,,,,,,20588284.1,
2014-08-11,,134475.917052206,58911.862208562896,,,,67642.00837948278,82455.20706482869,1.29018947,,,,,,,,,,,22445740.74,
2014-08-04,,286136.97533802193,4161.4960457938005,,,,43709.01229490375,27050.169060216744,,,,,,,,,,,,30085569.909999996,1565.2393252597199
2014-07-28,,296520.41426141345,2664.9294199,,,,115963.824987666,41945.77426442513,,,,,,,,,,,,38240224.88,525.3415008194601
2014-07-21,,550161.4290387997,27022.1415215,,,,72684.47046691124,36523.33699421999,,,,,,,,,,,,31967398.03000001,
2014-07-14,,375962.0375350479,55350.704724628,,,,122507.44686165797,13386.502675899119,,,,,,,,,,,,21310778.720000014,
2014-07-07,,239762.11347219095,21076.5927718748,,,,68047.27966623602,10297.147627816,,,,,,,,,,,,10493246.080000006,1015.27181536152
2014-06-30,,220276.607463651,17950.0943411,,,,63099.201058646526,4321.95404396056,,,,,,,,,,,,5874848.78,
2014-06-23,,302231.4075228599,17622.321746199996,,,,172669.3890178782,8508.664912355,,,,,,,,,,,,5187146.200000001,
2014-06-16,,207246.30862912058,39424.054628864,,,,129234.08150519943,37628.959726228,,,,,,,,,,,,3036687.8899999997,
2014-06-09,,424491.92241176206,29856.00989759907,,,,62234.13951025172,7401.401947397,,,,,,,,,,,,4146185.099999999,1320.9854596919
2014-06-02,,228914.816570076,42553.414529663576,,,,24423.527172358296,7643.3110657630405,,,,,,,,,,,,2310332.7700000005,
2014-05-26,,119077.7533044755,29979.033939449004,,,,101933.4801165022,6035.999677508,,,,,,,,,,,,2561052.0099999993,
2014-05-19,,157178.73519145654,11877.7310095895,,,,70474.55166370545,5350.796937875,,,,,,,,,,,,3028217.1099999994,
2014-05-12,,117322.592744026,21720.248585603604,,,,40524.40092769363,12211.044835376,,,,,,,,,,,,3276778.19,
2014-05-05,,17008.135394222,33960.67180569612,,,,39630.28567253592,5838.85181896856,,,,,,,,,,,,3024290.3700000006,
2014-04-28,,24721.381353364,21127.298846951995,,,,85082.61079389775,18164.1002406088,,,,,,,,,,,,3437672.7100000004,
2014-04-21,,13687.727051506,41522.06769119197,,,,27169.205602991955,5126.115953678,,,,,,,,,,,,2898091.5399999996,
2014-04-14,,17843.058240532002,33596.9216548,,,,49683.818526466,96.20114283992001,,,,,,,,,,,,1743059.2099999997,
2014-04-07,,31277.370862519005,6361.92854178659,,,,134285.12583692477,25836.60328450384,,,,,,,,,,,,1609383.8599999999,2057.43033355412
2014-03-31,,53879.49741183406,15160.8359288,,,,74555.09236184241,24536.683678135938,,,,,,,,,,,,1658727.4900000007,1565.98467130741
2014-03-24,,30248.852468413002,28050.0581804,,,,54307.529468134555,4154.682335,,,,,,,,,,,,2468337.26,
2014-03-17,,29579.28979680825,24452.1532711575,,,,40398.5799478764,7742.216822044,,,,,,,,,,,,1838803.9700000002,
2014-03-10,,37746.87920818002,28563.232224581952,,,,86948.2536745753,16139.31308360924,,,,,,,,,,,,1922136.79,
2014-03-03,,113739.67910716475,12312.00408209,,,,37993.51437655264,11114.863761542001,,,,,,,,,,,,2362675.08,516.6743250902999
2014-02-24,,13173.65673811921,10574.687133749001,,,,6057.7857758454,115.44480593874,,,,,,,,,,,,2293112.65,
2014-02-17,,40193.482310089996,,,,,5075.375372757901,14555.82085089953,,,,,,,,,,,,2633493.9400000004,
2014-02-10,,105485.13306907102,25227.653453458,,,,21250.32108416522,27389.438479908,,,,,,,,,,,,2377211.8100000005,
2014-02-03,,59375.332240359,37961.4901004096,,,,14593.2498935056,1404.3016795355402,,,,,,,,,,,,2267774.5,454.74355389924006
2014-01-27,,64218.80003237649,1279.56650408618,,,,32843.97767311164,51074.715059275,,,,,,,,,,,,3570878.7000000007,
2014-01-20,,82058.990378352,37719.040129844754,,,,60048.544724673186,,,,,,,,,,,,,8086405.460000001,
2014-01-13,,184081.21293509504,81751.6638915976,,,,104606.83432830375,988.32,,,,,,,,,,,,10221254.39,
2014-01-06,,52016.151691937,70196.3179200967,,,,161917.4538473001,6582.7719581807605,,,,,,,,,,,,16346759.410000004,
2013-12-30,,9304.314880196,2443.67980587075,,,,29136.141789970003,0,,,,,,,,,,,,15852705.71,
2013-12-23,,0,0,,,,0,0,,,,,,,,,,,,10732505.240000002,
2013-12-16,,0,0,,,,0,,,,,,,,,,,,,8829448.84,0
2013-12-09,,0,0,,,,0,0,,,,,,,,,,,,7296987.980000002,
2013-12-02,,0,0,,,,0,0,,,,,,,,,,,,5043497.1000000015,0
2013-11-25,,0,0,,,,0,0,,,,,,,,,,,,3964471.959999999,
2013-11-18,,0,0,,,,0,0,,,,,,,,,,,,2185547.8399999994,
2013-11-11,,0,0,,,,0,,,,,,,,,,,,,1120629.92,
2013-11-04,,0,0,,,,0,0,,,,,,,,,,,,969991.4699999999,
2013-10-28,,0,0,,,,0,,,,,,,,,,,,,891855.24,
2013-10-21,,0,0,,,,0,,,,,,,,,,,,,1111103.5899999996,
2013-10-14,,0,0,,,,0,,,,,,,,,,,,,891513.6700000002,
2013-10-07,,0,0,,,,0,0,,,,,,,,,,,,1410829.42,0
2013-09-30,,0,0,,,,0,0,,,,,,,,,,,,1719730.9500000002,
2013-09-23,,0,0,,,,0,0,,,,,,,,,,,,3796625.6500000004,
2013-09-16,,0,0,,,,0,0,,,,,,,,,,,,3729607.1,
2013-09-09,,0,0,,,,0,0,,,,,,,,,,,,4710971.400000001,
2013-09-02,,0,0,,,,0,0,,,,,,,,,,,,7426676.2200000025,0
2013-08-26,,0,0,,,,0,0,,,,,,,,,,,,10730641.419999994,
2013-08-19,,0,0,,,,0,0,,,,,,,,,,,,10865664.1,0
2013-08-12,,0,0,,,,0,0,,,,,,,,,,,,13424804.980000004,
2013-08-05,,0,0,,,,0,0,,,,,,,,,,,,16602655.070000006,
2013-07-29,,0,0,,,,0,0,,,,,,,,,,,,21454320.81,
2013-07-22,,0,0,,,,0,0,,,,,,,,,,,,23710769.390000004,
2013-07-15,,0,0,,,,0,0,,,,,,,,,,,,14011712.180000002,
2013-07-08,,0,0,,,,0,0,,,,,,,,,,,,6425577.32,
2013-07-01,,0,0,,,,0,0,,,,,,,,,,,,2144244.5000000005,
2013-06-24,,0,0,,,,0,0,,,,,,,,,,,,1602475.3499999994,
2013-06-17,,0,0,,,,0,,,,,,,,,,,,,1373471.8800000004,
2013-06-10,,0,0,,,,0,0,,0,,,,,,,,,,1046485.2499999998,
2013-06-03,,0,0,,,,0,0,,,,,,,,,,,,761185.48,
2013-05-27,,0,0,,,,0,0,,,,,,,,,,,,772383.0900000001,
2013-05-20,,0,,,,,0,,,,,,,,,,,,,883592.6900000002,
2013-05-13,,0,0,,,,0,0,,,,,,,,,,,,1016250.4699999999,
2013-05-06,,0,0,,,,0,,,,,,,,,,,,,1442136.2999999998,
2013-04-29,,0,0,,,,0,0,,,,,,,,,,,,979639.02,
2013-04-22,,0,0,,,,0,0,,,,,,,,,,,,1061861.29,
2013-04-15,,0,0,,,,0,0,,,,,,,,,,,,615722.1700000002,
2013-04-08,,0,0,,,,0,0,,,,,,,,,,,,729432.67,0
2013-04-01,,0,,,,,0,0,,,,,,,,,,,,471750.6,
2013-03-25,,0,0,,,,0,0,,,,,,,,,,,,477403.2900000001,
2013-03-18,,0,0,,,,0,,,,,,,,,,,,,371140.45,0
2013-03-11,,0,,,,,0,,,,,,,,,,,,,397546.60000000003,
2013-03-04,,0,0,,,,0,0,,,,,,,,,,,,540841.6799999999,0
2013-02-25,,0,0,,,,0,,,,,,,,,,,,,743086.3600000002,0
2013-02-18,,0,,,,,0,0,,,,,,,,,,,,616581.7699999999,
2013-02-11,,0,,,,,0,0,,,,,,,,,,,,738374.21,
2013-02-04,,0,,,,,,0,,,,,,,,,,,,1012542.2499999998,
2013-01-28,,0,,,,,0,0,,,,,,,,,,,,1473489.5900000003,
2013-01-21,,0,0,,,,0,0,,,,,,,,,,,,1807013.1799999997,
2013-01-14,,0,0,,,,0,0,,,,,,,,,,,,2718843.2399999998,
2013-01-07,,0,0,,,,0,0,,,,,,,,,,,,4346511.43,
2012-12-31,,0,,,,,,0,,,,,,,,,,,,3696823.2800000003,0
2012-12-24,,0,,,,,,,,,,,,,,,,,,4362624.670000001,
2012-12-17,,0,0,,,,0,,,,,,,,,,,,,2384754.41,
2012-12-10,,0,,,,,,0,,,,,,,,,,,,2010886.3699999996,
2012-12-03,,0,,,,,0,0,,,,,,,,,,,,1251026.57,
2012-11-26,,0,,,,,0,0,,,,,,,,,,,,1111398.42,
2012-11-19,,0,,,,,0,0,,,,,,,,,,,,882347.6800000003,
2012-11-12,,0,,,,,,,,,,,,,,,,,,544927.29,
2012-11-05,,0,,,,,,,,,,,,,,,,,,339364.6599999999,
2012-10-29,,0,,,,,0,0,,,,,,,,,,,,363779.4000000001,
2012-10-22,,0,,,,,0,0,,,,,,,,,,,,241191.50000000003,
2012-10-15,,0,0,,,,,,,,,,,,,,,,,302397.75999999995,0
2012-10-08,,,,,,,,0,,,,,,,,,,,,612535.9099999998,
2012-10-01,,0,,,,,0,,,,,,,,,,,,,686007.3000000002,
2012-09-24,,,,,,,,,,,,,,,,,,,,1325703.7899999996,
2012-09-17,,,,,,,0,,,,,,,,,,,,,1324084.2400000005,0
2012-09-10,,,,,,,0,0,,,,,,,,,,,,1762547.3899999997,
2012-09-03,,,,,,,0,,,,,,,,,,,,,1812576.9500000011,
2012-08-27,,,,,,,0,0,,,,,,,,,,,,2045530.3399999999,
2012-08-20,,,,,,,0,0,,,,,,,,,,,,2498232.9299999992,
2012-08-13,,,,,,,0,,,,,,,,,,,,,2471417.09,
2012-08-06,,,0,,,,0,0,,,,,,,,,,,,3809127.8199999994,
2012-07-30,,,,,,,,0,,,,,,,,,,,,5063216.269999997,
2012-07-23,,0,,,,,,,,,,,,,,,,,,4108699.649999997,
2012-07-16,,0,,,,,,,,,,,,,,,,,,3438301.7599999993,
2012-07-09,,,0,,,,0,,,,,,,,,,,,,1348803.44,
2012-07-02,,,,,,,,0,,,,,,,,,,,,470204.66000000003,
2012-06-25,,0,,,,,,,,,,,,,,,,,,188069.47999999998,
2012-06-18,,,,,,,,,,,,,,,,,,,,246475.32,
2012-06-11,,,,,,,,,,,,,,,,,,,,139639.97,
2012-06-04,,,,,,,,,,,,,,,,,,,,228187.95,
2012-05-28,,,,,,,,,,,,,,,,,,,,102683.40999999999,
2012-05-21,,,,,,,,0,,,,,,,,,,,,135516.59,0
2012-05-14,,,,,,,,,,,,,,,,,,,,132430.62,
2012-05-07,,,,,,,,,,,,,,,,,,,,183130.38,
2012-04-30,,,,,,,,,,,,,,,,,,,,136159.9,
2012-04-23,,,,,,,,,,,,,,,,,,,,132968.9,
2012-04-16,,,,,,,,,,,,,,,,,,,,146576.86000000002,
2012-04-09,,,,,,,,,,,,,,,,,,,,83396.95,
2012-04-02,,,,,,,,,,,,,,,,,,,,97717.23,
2012-03-26,,,,,,,,,,,,,,,,,,,,52817.91,
2012-03-19,,,,,,,,,,,,,,,,,,,,52691.29,
2012-03-12,,,,,,,,,,,,,,,,,,,,138191.08000000002,
2012-03-05,,,,,,,,,,,,,,,,,,,,120562.77,
2012-02-27,,,,,,,,,,,,,,,,,,,,136366.17,
2012-02-20,,,,,,,,,,,,,,,,,,,,94319.75,
2012-02-13,,,,,,,,,,,,,,,,,,,,134493.34,
2012-02-06,,,,,,,,,,,,,,,,,,,,217636.78999999998,
2012-01-30,,,,,,,,,,,,,,,,,,,,263517.32,
2012-01-23,,,,,,,,,,,,,,,,,,,,306430.65,
2012-01-16,,,,,,,,,,,,,,,,,,,,254686.09000000003,
2012-01-09,,,,,,,,,,,,,,,,,,,,582582.52,
2012-01-02,,,,,,,,,,,,,,,,,,,,290411.84,
2011-12-26,,,,,,,,,,,,,,,,,,,,195335.32,
2011-12-19,,,,,,,,,,,,,,,,,,,,198447.83000000002,
2011-12-12,,,,,,,,,,,,,,,,,,,,300169.70999999996,
2011-12-05,,,,,,,,,,,,,,,,,,,,195436.25,
2011-11-28,,,,,,,,,,,,,,,,,,,,148246.41,
2011-11-21,,,,,,,,,,,,,,,,,,,,51119.16,
2011-11-14,,,,,,,,,,,,,,,,,,,,54252.649999999994,
2011-11-07,,,,,,,,,,,,,,,,,,,,56192.02999999999,
2011-10-31,,,,,,,,,,,,,,,,,,,,20174.78,
2011-10-24,,,,,,,,,,,,,,,,,,,,37642.67,
2011-10-17,,,,,,,,,,,,,,,,,,,,26817.29,
2011-10-10,,,,,,,,,,,,,,,,,,,,12757.27,
2011-10-03,,,,,,,,,,,,,,,,,,,,64377.68,
2011-09-26,,,,,,,,,,,,,,,,,,,,156960.31000000003,
2011-09-19,,,,,,,,,,,,,,,,,,,,91888.93,
2011-09-12,,,,,,,,,,,,,,,,,,,,71497.29,
2011-09-05,,,,,,,,,,,,,,,,,,,,83858.37999999999,
2011-08-29,,,,,,,,,,,,,,,,,,,,51363.87,
2011-08-22,,,,,,,,,,,,,,,,,,,,175929.31,
2011-08-15,,,,,,,,,,,,,,,,,,,,144153.22000000003,
2011-08-08,,,,,,,,,,,,,,,,,,,,300098.8,
